2015-08-19T08:58:12.139Z
inputhotairgates:undefined
inputairvents:undefined
inputburnertemp:undefined
inputdischargetime:undefined
inputfinalmoisture:undefined
12, 98.43197925947607
13, 49.44297061301768
14, 72.4915903294459
15, 50.144047127105296
16, 91.15661415271461
17, 7.676636567339301
18, 73.81508888211101
19, 12.526592356152833
1, 7.083075842820108
2, 5.644165095873177
3, 11.035401187837124
4, 46.98470523580909
5, 29.601997369900346
6, 3.49190563429147
7, 3.1519483774900436
8, 78.10005208011717
9, 5.001944093964994
10, 20.234806509688497
11, 49.70681790728122
12, 74.34109265450388
13, 43.66880545858294
14, 58.82940588053316
15, 89.65610226150602
16, 1.7122178571298718
17, 9.035996301099658
18, 92.08091497421265
19, 92.93831549584866
1, 85.99517866969109
2, 93.49832376465201
3, 17.13356780819595
4, 89.49231649748981
inputgraintype:undefined
inputgrainmass:undefined
inputinitmoisture:undefined
