2015-08-18T16:28:14.625Z
inputgrainmass:undefined
inputgraintype:undefined
inputinitmoisture:undefined
inputhotairgates:undefined
inputairvents:undefined
inputburnertemp:undefined
inputdischargetime:undefined
inputfinalmoisture:undefined
15, 28.3480309182778
16, 25.113178812898695
17, 96.2017927551642
18, 79.86203690525144
19, 35.10172397363931
1, 28.658204432576895
2, 68.8647307222709
3, 67.91935490909964
4, 92.05117053352296
5, 51.7097735311836
6, 3.9368417346850038
7, 50.973445386625826
8, 12.177417916245759
9, 15.647241240367293
10, 9.373766044154763
11, 85.8551604906097
12, 32.90124242193997
13, 23.929994134232402
14, 60.740455030463636
15, 92.89878946729004
16, 52.31389249674976
17, 45.5984216183424
18, 23.90489373356104
19, 18.16160089801997
1, 62.815053248777986
2, 11.335051525384188
3, 27.871933882124722
4, 2.8097970644012094
5, 39.242783933877945
6, 79.96686410624534
7, 43.105657934211195
8, 71.79718506522477
9, 61.89250161405653
10, 57.44747065473348
11, 33.29637427814305
12, 37.546242913231254
13, 83.25583257246763
14, 29.172425251454115
15, 78.65496876183897
16, 61.44629740156233
17, 17.702605482190847
18, 80.68519867956638
19, 41.82093292474747
1, 95.03017221577466
2, 70.84929211996496
3, 33.525227406062186
4, 23.641628678888083
5, 91.1429877160117
6, 49.345110077410936
7, 85.98740382585675
8, 41.93197961430997
9, 31.922167935408652
10, 11.191751156002283
11, 98.31431999336928
12, 93.084227736108
13, 36.55881914310157
14, 60.02345005981624
15, 91.70020318124443
16, 36.55906699132174
17, 59.63717116974294
18, 37.456214567646384
19, 45.53960782941431
1, 32.34944925643504
2, 19.264647155068815
3, 24.13414167240262
4, 93.17668387666345
5, 16.700856224633753
6, 98.68758376687765
7, 97.92252422776073
8, 51.70672223903239
9, 49.809640855528414
10, 79.11866558715701
11, 43.446045252494514
12, 89.33308098930866
13, 86.358183901757
14, 28.5009341314435
15, 11.271628923714161
16, 47.244349285028875
17, 97.55469639785588
18, 17.709303740411997
19, 2.281613019295037
1, 89.10452218260616
2, 92.52282457891852
3, 73.27345290686935
4, 37.937660911120474
5, 32.29295609053224
6, 85.4974853573367
7, 86.93212363868952
