2015-08-20T17:28:40.235Z
inputgraintype:undefined
inputinitmoisture:undefined
inputhotairgates:undefined
inputairvents:undefined
inputburnertemp:undefined
inputdischargetime:undefined
inputfinalmoisture:undefined
11, 43.2528137229383
12, 79.01944459881634
13, 29.262187657877803
14, 22.534248675219715
15, 75.22519764024764
16, 79.99316127970815
17, 27.139265136793256
18, 10.525708738714457
19, 40.26076977606863
1, 79.67042301315814
2, 6.32456261664629
3, 66.81948616169393
4, 71.41388014424592
5, 42.142983665689826
6, 75.62794943805784
7, 46.41092286910862
8, 63.83482564706355
9, 44.644759013317525
10, 0.6260023918002844
11, 44.22694698441774
12, 43.22893505450338
13, 20.306125283241272
14, 42.95444996096194
15, 94.80600450187922
16, 0.3364273579791188
17, 60.55962615646422
18, 96.19955311063677
19, 61.86275016516447
1, 34.486001380719244
2, 59.15540789719671
3, 53.92625548411161
4, 7.872002548538148
5, 32.37920678220689
6, 66.41054851934314
